score,url
1.5372128e-08,https://www.nytimes.com/2012/01/15/books/review/the-last-holiday-a-memoir-by-gil-scott-heron-book-review.html
1.518922e-08,https://www.nytimes.com/2013/12/08/books/review/100-notable-books-of-2013.html
1.5078772e-08,https://www.nytimes.com/2013/10/13/books/review/what-do-you-look-for-in-modern-translation.html
1.4259446e-08,https://www.nytimes.com/2013/09/10/books/traveling-sprinkler-is-nicholson-bakers-new-novel.html
1.3749241e-08,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html
score,url
0.1184736,https://www.nytimes.com/2018/05/08/magazine/the-quiet-americans-behind-the-us-russia-imbroglio.html
0.09451359,https://www.nytimes.com/2018/04/17/opinion/taxes-1040-emotional.html
0.08369976,https://www.nytimes.com/2018/04/21/books/review-jake-tapper-hellfire-club.html
0.06685447,https://www.nytimes.com/2018/03/30/books/review/farewell-to-the-horse-ulrich-raulf.html
0.061889287,https://www.nytimes.com/2018/04/26/books/review/kevin-young-brown.html
0.05763441,https://www.nytimes.com/2018/04/18/books/review/womans-hour-elaine-weiss.html
0.05651785,https://www.nytimes.com/2018/03/24/opinion/gun-reform-battle-plan.html
0.05320758,https://www.nytimes.com/2018/05/09/science/ancient-dna-bones-hepatitis.html
0.051756345,https://www.nytimes.com/2018/04/19/arts/television/denzel-washington-michael-b-jordan-black-panther-iceman-cometh.html
0.041752685,https://www.nytimes.com/2018/01/18/opinion/government-shutdown-republicans-congress-trump.html
0.010200387,https://www.nytimes.com/2017/03/31/well/family/the-face-of-miscarriage.html
0.010195972,https://www.nytimes.com/2017/09/05/opinion/vietnam-war-writers.html
0.009253408,https://www.nytimes.com/2018/01/31/science/killer-whale-hello-mimicry.html
0.008101557,https://www.nytimes.com/2018/04/16/theater/mockingbird-harper-lee-scott-rudin-lawsuit.html
0.007942975,https://www.nytimes.com/2018/04/30/theater/mockingbird-broadway-trial-date.html
0.007436164,https://www.nytimes.com/2017/05/12/opinion/can-we-get-back-to-sally-yates-for-a-minute.html
0.00631494,https://www.nytimes.com/2017/02/10/books/review/shadowbahn-steve-erickson.html
0.0056939637,https://www.nytimes.com/2018/02/27/books/harper-lee-will.html
0.005160082,https://www.nytimes.com/2017/03/30/business/edward-lampert-sears-kmart.html
0.0050750985,https://www.nytimes.com/2018/04/27/books/review/james-comey-higher-loyalty-best-seller.html
0.00034772747,https://www.nytimes.com/2017/08/25/books/review/vanity-fair-schools-for-scandal.html
0.00034677854,https://www.nytimes.com/2017/08/19/style/princess-diana-death.html
0.00034417358,https://www.nytimes.com/2017/12/29/obituaries/sue-grafton-dies-best-selling-mystery-author.html
0.00033779768,https://afterdeadline.blogs.nytimes.com/2016/03/01/a-lineup-of-missteps-7/
0.00033718842,https://krugman.blogs.nytimes.com/2017/10/29/tax-cut-fraudulence-the-usual-suspects/
0.00033679922,https://www.nytimes.com/2017/12/26/technology/big-tech-health-care.html
0.0003352204,https://www.nytimes.com/2017/11/19/movies/justice-league-wonder-box-office.html
0.0003287555,https://www.nytimes.com/2018/01/07/movies/golden-globes.html
