score,url
0.0020489627,https://www.nytimes.com/2018/04/26/opinion/supreme-court-new-civil-war.html
0.0020286602,https://www.nytimes.com/2016/09/01/opinion/campaign-stops/can-trump-win-on-native-soil.html
0.0020204664,https://www.nytimes.com/2017/12/01/us/politics/james-comey-twitter-flynn.html
0.0019794141,https://www.nytimes.com/2018/05/04/opinion/sunday/trump-mueller-cohen-stormy-daniels.html
0.001962818,https://www.nytimes.com/2017/09/26/us/politics/jeff-sessions-campus-free-speech-georgetown.html
0.001958245,https://www.nytimes.com/interactive/2016/11/13/magazine/design-issue-code-for-america.html
0.0019435706,https://www.nytimes.com/2017/12/28/opinion/sessions-says-to-courts-go-ahead-jail-people-because-theyre-poor.html
0.001923128,https://www.nytimes.com/2016/11/09/us/susan-b-anthony-grave.html
0.0018705421,https://www.nytimes.com/2016/08/18/opinion/campaign-stops/can-hillary-manage-her-unruly-coalition.html
0.0018577466,https://www.nytimes.com/2016/10/26/business/economy/why-a-media-merger-that-should-go-through-might-not.html
